prompt,country,question,distribution,entropy,normalised entropy,D_q,max D,normalised D_q
A photo of a chair in Egypt,Egypt,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 1.0, 'crowded': 0.0, 'moderately busy': 0.0}",-0.0,-0.0,1.0,3,0.0
A photo of a chair in Egypt,Egypt,How dense is the built environment in the background?,"{'sparse / open (fields, wide spaces, few or no buildings)': 0.6964285714285714, 'moderate (some houses/buildings, not crowded)': 0.125, 'dense / crowded (clustered buildings, narrow streets, crowded interiors)': 0.17857142857142858}",1.182328994577166,0.7459665411889604,2.269428435103571,3,0.6347142175517855
A photo of a chair in Egypt,Egypt,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.23, 'trees / forest / plants': 0.013333333333333334, 'none of the above': 0.02666666666666667, 'open ground / fields': 0.7266666666666667, 'waterbody': 0.0033333333333333335}",1.0723107894323356,0.4618191199776812,2.102798760222871,5,0.2756996900557177
A photo of a chair in Egypt,Egypt,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.6345381526104418, 'natural (trees, sky, soil, water, mountains)': 0.08835341365461848, 'built structures (walls, windows, houses, buildings, fences)': 0.27710843373493976}",1.238744737932754,0.7815609122418521,2.359931097251794,3,0.6799655486258971
A photo of a chair in Egypt,Egypt,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.008298755186721992, 'none of the above': 0.9875518672199171, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.004149377593360996, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0}",0.1080485575275111,0.0540242787637555,1.0777694194717726,4,0.0259231398239242
A photo of a chair in Egypt,Egypt,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.015873015873015872, 'natural ground / grass (wild, non-constructed)': 0.9603174603174603, 'tiled / courtyard-style surface': 0.023809523809523808, 'paved road': 0.0}",0.2793645329253973,0.1396822664626986,1.2136601830587963,4,0.0712200610195988
A photo of a chair in India,India,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.9437229437229437, 'crowded': 0.0, 'moderately busy': 0.05627705627705628}",0.3124854087874681,0.1971563419609534,1.2418452521636456,3,0.1209226260818228
A photo of a chair in India,India,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.0, 'trees / forest / plants': 0.078125, 'none of the above': 0.4270833333333333, 'open ground / fields': 0.4947916666666667, 'waterbody': 0.0}",1.313822364761517,0.5658324939753361,2.485993225168312,5,0.3714983062920779
A photo of a chair in India,India,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.46938775510204084, 'natural (trees, sky, soil, water, mountains)': 0.012244897959183673, 'built structures (walls, windows, houses, buildings, fences)': 0.5183673469387755}",1.0813350876522372,0.6822464803805964,2.1159933414888235,3,0.5579966707444117
A photo of a chair in India,India,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.07432432432432433, 'none of the above': 0.8716216216216216, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.05405405405405406, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0}",0.6790340159356386,0.3395170079678193,1.601067370913909,4,0.2003557903046363
A photo of a chair in India,India,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.3925619834710744, 'natural ground / grass (wild, non-constructed)': 0.4049586776859504, 'tiled / courtyard-style surface': 0.13636363636363635, 'paved road': 0.06611570247933884}",1.708768801516085,0.8543844007580423,3.2688174290214955,4,0.7562724763404985
A photo of a chair in Indonesia,Indonesia,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.8185654008438819, 'crowded': 0.004219409282700422, 'moderately busy': 0.17721518987341772}",0.712116990919311,0.4492957975947687,1.6382062356320826,3,0.3191031178160413
A photo of a chair in Indonesia,Indonesia,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.03067484662576687, 'trees / forest / plants': 0.5797546012269938, 'none of the above': 0.10122699386503067, 'open ground / fields': 0.2331288343558282, 'waterbody': 0.05521472392638037}",1.6651415097121838,0.7171374141079767,3.171447609150928,5,0.542861902287732
A photo of a chair in Indonesia,Indonesia,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.6761133603238867, 'natural (trees, sky, soil, water, mountains)': 0.09716599190283401, 'built structures (walls, windows, houses, buildings, fences)': 0.22672064777327935}",1.1939964117640287,0.7533278618394831,2.2878562561001754,3,0.6439281280500877
A photo of a chair in Indonesia,Indonesia,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.37185929648241206, 'none of the above': 0.5175879396984925, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.11055276381909548, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0}",1.3737271383002605,0.6868635691501301,2.591391765992303,4,0.5304639219974344
A photo of a chair in Indonesia,Indonesia,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.21666666666666667, 'natural ground / grass (wild, non-constructed)': 0.3333333333333333, 'tiled / courtyard-style surface': 0.13666666666666666, 'paved road': 0.31333333333333335}",1.9233836535913431,0.9616918267956716,3.79311642380696,4,0.9310388079356532
A photo of a chair in Italy,Italy,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 1.0, 'crowded': 0.0, 'moderately busy': 0.0}",-0.0,-0.0,1.0,3,0.0
A photo of a chair in Italy,Italy,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.005025125628140704, 'trees / forest / plants': 0.44221105527638194, 'none of the above': 0.5477386934673367, 'open ground / fields': 0.0, 'waterbody': 0.005025125628140704}",1.0729961087809998,0.4621142709559451,2.1037978840627813,5,0.2759494710156953
A photo of a chair in Italy,Italy,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.376, 'natural (trees, sky, soil, water, mountains)': 0.0, 'built structures (walls, windows, houses, buildings, fences)': 0.624}",0.9551678918612524,0.6026438426313885,1.9388052468185448,3,0.4694026234092723
A photo of a chair in Italy,Italy,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.055900621118012424, 'none of the above': 0.8633540372670807, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.08074534161490683, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0}",0.7087563162675206,0.3543781581337603,1.6343945702112388,4,0.2114648567370796
A photo of a chair in Italy,Italy,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.0, 'natural ground / grass (wild, non-constructed)': 0.0, 'tiled / courtyard-style surface': 0.7689243027888446, 'paved road': 0.23107569721115537}",0.7798817774163549,0.3899408887081774,1.7169901672342671,4,0.2389967224114224
A photo of a chair in Japan,Japan,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.9302325581395349, 'crowded': 0.0, 'moderately busy': 0.06976744186046512}",0.3650551896402848,0.2303241808397265,1.2879308977760826,3,0.1439654488880413
A photo of a chair in Japan,Japan,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.021739130434782608, 'trees / forest / plants': 0.6376811594202898, 'none of the above': 0.32608695652173914, 'open ground / fields': 0.0, 'waterbody': 0.014492753623188406}",1.1496964910022198,0.4951473275738938,2.2186721387641573,5,0.3046680346910393
A photo of a chair in Japan,Japan,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.572463768115942, 'natural (trees, sky, soil, water, mountains)': 0.0, 'built structures (walls, windows, houses, buildings, fences)': 0.427536231884058}",0.9847953334568664,0.621336677056262,1.979032539369018,3,0.489516269684509
A photo of a chair in Japan,Japan,What type of floor or ground is visible?,"{'wooden floor': 0.2777777777777778, 'concrete floor': 0.1111111111111111, 'carpeted floor': 0.5444444444444444, 'tiled floor': 0.06666666666666667}",1.603561506782854,0.8017807533914271,3.0389259202524297,4,0.6796419734174766
A photo of a chair in Japan,Japan,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.5966386554621849, 'none of the above': 0.19327731092436976, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.14285714285714285, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.06722689075630252}",1.5657350845230738,0.7828675422615369,2.9602829628989005,4,0.6534276542996335
A photo of a chair in Japan,Japan,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.02097902097902098, 'natural ground / grass (wild, non-constructed)': 0.02097902097902098, 'tiled / courtyard-style surface': 0.38461538461538464, 'paved road': 0.5734265734265734}",1.2241802624646407,0.6120901312323204,2.336226678820524,4,0.4454088929401747
A photo of a chair in Japan,Japan,Which main elements are visible in the background?,"{'plain / solid color background': 0.07881773399014778, 'furniture': 0.1330049261083744, 'windows': 0.2955665024630542, 'walls': 0.49261083743842365, 'appliances (e.g. fridge, microwave, washing machine)': 0.0, 'electronic equipment (e.g. tvs, computers, speakers)': 0.0}",1.6989269651044017,0.6572346657370979,3.2465939643969106,6,0.4493187928793821
A photo of a chair in Mexico,Mexico,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.9953703703703703, 'crowded': 0.0, 'moderately busy': 0.004629629629629629}",0.042565915766552,0.0268561027451341,1.029944013049469,3,0.0149720065247345
A photo of a chair in Mexico,Mexico,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.0, 'trees / forest / plants': 0.14018691588785046, 'none of the above': 0.6542056074766355, 'open ground / fields': 0.1822429906542056, 'waterbody': 0.02336448598130841}",1.3720900366319164,0.5909270143434296,2.5884528457405005,5,0.3971132114351251
A photo of a chair in Mexico,Mexico,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.27309236947791166, 'natural (trees, sky, soil, water, mountains)': 0.004016064257028112, 'built structures (walls, windows, houses, buildings, fences)': 0.7228915662650602}",0.8817648616087856,0.5563316868428014,1.8426280262480736,3,0.4213140131240369
A photo of a chair in Mexico,Mexico,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.13253012048192772, 'none of the above': 0.7951807228915663, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.07228915662650602, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0}",0.92331009776867,0.461655048884335,1.8964615183269773,4,0.2988205061089925
A photo of a chair in Mexico,Mexico,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.18032786885245902, 'natural ground / grass (wild, non-constructed)': 0.1762295081967213, 'tiled / courtyard-style surface': 0.36065573770491804, 'paved road': 0.2827868852459016}",1.9329400194071196,0.9664700097035596,3.8183253049377104,4,0.93944176831257
A photo of a chair in Nigeria,Nigeria,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.9497907949790795, 'crowded': 0.0, 'moderately busy': 0.0502092050209205}",0.2872849811033779,0.181256642332335,1.2203415452268511,3,0.1101707726134255
A photo of a chair in Nigeria,Nigeria,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.0033783783783783786, 'trees / forest / plants': 0.38513513513513514, 'none of the above': 0.07432432432432433, 'open ground / fields': 0.5371621621621622, 'waterbody': 0.0}",1.318219084834985,0.5677260582433895,2.493581030116611,5,0.3733952575291527
A photo of a chair in Nigeria,Nigeria,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.8181818181818182, 'natural (trees, sky, soil, water, mountains)': 0.06611570247933884, 'built structures (walls, windows, houses, buildings, fences)': 0.11570247933884298}",0.855976672839158,0.540061151257326,1.809983659621477,3,0.4049918298107384
A photo of a chair in Nigeria,Nigeria,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.09142857142857143, 'none of the above': 0.8457142857142858, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.05142857142857143, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.011428571428571429}",0.8139058368262408,0.4069529184131204,1.75796437761032,4,0.2526547925367733
A photo of a chair in Nigeria,Nigeria,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.23333333333333334, 'natural ground / grass (wild, non-constructed)': 0.6958333333333333, 'tiled / courtyard-style surface': 0.0625, 'paved road': 0.008333333333333333}",1.1614995480563506,0.5807497740281753,2.2368981169224065,4,0.4122993723074688
A photo of a chair in Philippines,Philippines,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.9117647058823529, 'crowded': 0.0, 'moderately busy': 0.08823529411764706}",0.4305518670104394,0.2716479833526274,1.347749026053485,3,0.1738745130267425
A photo of a chair in Philippines,Philippines,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.027972027972027972, 'trees / forest / plants': 0.6013986013986014, 'none of the above': 0.16783216783216784, 'open ground / fields': 0.1258741258741259, 'waterbody': 0.07692307692307693}",1.678680660186361,0.7229684088334332,3.201350546877833,5,0.5503376367194582
A photo of a chair in Philippines,Philippines,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.6385542168674698, 'natural (trees, sky, soil, water, mountains)': 0.03614457831325301, 'built structures (walls, windows, houses, buildings, fences)': 0.3253012048192771}",1.1133932367393744,0.7024729204841009,2.163539164502273,3,0.5817695822511366
A photo of a chair in Philippines,Philippines,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.5927835051546392, 'none of the above': 0.28865979381443296, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.10824742268041238, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.010309278350515464}",1.3799030619181434,0.6899515309590717,2.6025088363030555,4,0.5341696121010185
A photo of a chair in Philippines,Philippines,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.14878892733564014, 'natural ground / grass (wild, non-constructed)': 0.1972318339100346, 'tiled / courtyard-style surface': 0.10034602076124567, 'paved road': 0.5536332179930796}",1.6759843008388862,0.8379921504194431,3.1953728941051365,4,0.7317909647017121
A photo of a chair in South Korea,South Korea,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.9030837004405287, 'crowded': 0.0, 'moderately busy': 0.09691629955947137}",0.4591435709533071,0.2896873400754891,1.374725495674568,3,0.187362747837284
A photo of a chair in South Korea,South Korea,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.025210084033613446, 'trees / forest / plants': 0.6470588235294118, 'none of the above': 0.31932773109243695, 'open ground / fields': 0.008403361344537815, 'waterbody': 0.0}",1.1240724133371274,0.4841116380012864,2.1796136232466665,5,0.2949034058116666
A photo of a chair in South Korea,South Korea,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.5822784810126582, 'natural (trees, sky, soil, water, mountains)': 0.008438818565400843, 'built structures (walls, windows, houses, buildings, fences)': 0.4092827004219409}",1.0399334567989396,0.6561249596288689,2.056132813577616,3,0.5280664067888081
A photo of a chair in South Korea,South Korea,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.6513409961685823, 'none of the above': 0.08812260536398467, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.16091954022988506, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.09961685823754789}",1.4672655806269843,0.7336327903134923,2.764973360376236,4,0.5883244534587453
A photo of a chair in South Korea,South Korea,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.022727272727272728, 'natural ground / grass (wild, non-constructed)': 0.030303030303030304, 'tiled / courtyard-style surface': 0.24242424242424243, 'paved road': 0.7045454545454546}",1.1285103546977686,0.5642551773488843,2.186328757228708,4,0.3954429190762361
A photo of a chair in Spain,Spain,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 1.0, 'crowded': 0.0, 'moderately busy': 0.0}",-0.0,-0.0,1.0,3,0.0
A photo of a chair in Spain,Spain,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.004464285714285714, 'trees / forest / plants': 0.5357142857142857, 'none of the above': 0.39285714285714285, 'open ground / fields': 0.03125, 'waterbody': 0.03571428571428571}",1.3747284114883738,0.592063300545516,2.593190893060937,5,0.3982977232652344
A photo of a chair in Spain,Spain,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.492, 'natural (trees, sky, soil, water, mountains)': 0.008, 'built structures (walls, windows, houses, buildings, fences)': 0.5}",1.0591750057041374,0.6682650253379585,2.0837396101160865,3,0.5418698050580433
A photo of a chair in Spain,Spain,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.14150943396226415, 'none of the above': 0.7735849056603774, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.0660377358490566, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.018867924528301886}",1.0526930227970306,0.5263465113985153,2.0743984348752718,4,0.3581328116250904
A photo of a chair in Spain,Spain,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.048582995951417005, 'natural ground / grass (wild, non-constructed)': 0.012145748987854251, 'tiled / courtyard-style surface': 0.5991902834008097, 'paved road': 0.340080971659919}",1.261208530623877,0.6306042653119385,2.396964480673053,4,0.4656548268910175
A photo of a chair in Turkey,Turkey,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.9752066115702479, 'crowded': 0.008264462809917356, 'moderately busy': 0.01652892561983471}",0.1903353048390799,0.1200882069780689,1.141028877968993,3,0.0705144389844965
A photo of a chair in Turkey,Turkey,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.07664233576642336, 'trees / forest / plants': 0.22627737226277372, 'none of the above': 0.5145985401459854, 'open ground / fields': 0.07664233576642336, 'waterbody': 0.10583941605839416}",1.8892886795020465,0.8136723456949672,3.704525281765443,5,0.6761313204413607
A photo of a chair in Turkey,Turkey,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.29838709677419356, 'natural (trees, sky, soil, water, mountains)': 0.03225806451612903, 'built structures (walls, windows, houses, buildings, fences)': 0.6693548387096774}",1.0680830254669889,0.673885360051744,2.096645607144052,3,0.5483228035720258
A photo of a chair in Turkey,Turkey,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.13529411764705881, 'none of the above': 0.8235294117647058, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.029411764705882353, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.011764705882352941}",0.8461486547492111,0.4230743273746055,1.7976954775385812,4,0.2658984925128604
A photo of a chair in Turkey,Turkey,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.12601626016260162, 'natural ground / grass (wild, non-constructed)': 0.08943089430894309, 'tiled / courtyard-style surface': 0.5813008130081301, 'paved road': 0.2032520325203252}",1.6102299855015991,0.8051149927507996,3.053005070276324,4,0.6843350234254414
A photo of a chair in United Arab Emirates,UAE,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'quiet / empty': 0.9725274725274725, 'crowded': 0.005494505494505495, 'moderately busy': 0.02197802197802198}",0.2013870447883086,0.1270610785407716,1.149803274737697,3,0.0749016373688484
A photo of a chair in United Arab Emirates,UAE,"What natural features, if any, are visible in the background of the image?","{'mountains / hills': 0.10469314079422383, 'trees / forest / plants': 0.17328519855595667, 'none of the above': 0.10469314079422383, 'open ground / fields': 0.4729241877256318, 'waterbody': 0.1444043321299639}",2.033970921468267,0.8759835956793209,4.0953050571324,5,0.7738262642831
A photo of a chair in United Arab Emirates,UAE,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.5792349726775956, 'natural (trees, sky, soil, water, mountains)': 0.22950819672131148, 'built structures (walls, windows, houses, buildings, fences)': 0.1912568306010929}",1.4000615566803218,0.8833404929411867,2.639128425051319,3,0.8195642125256595
A photo of a chair in United Arab Emirates,UAE,What type of modern infrastructure is visible in the background?,"{'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.10596026490066225, 'none of the above': 0.6887417218543046, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.006622516556291391, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.1986754966887417}",1.2248123647891245,0.6124061823945621,2.337250497318361,4,0.4457501657727871
A photo of a chair in United Arab Emirates,UAE,What type of road or terrain is visible?,"{'dirt / gravel road (man-made)': 0.085, 'natural ground / grass (wild, non-constructed)': 0.635, 'tiled / courtyard-style surface': 0.235, 'paved road': 0.045}",1.4106320669589716,0.7053160334794858,2.6585361187800247,4,0.5528453729266749
A photo of a chair in United Kingdom,United Kingdom,What type of environment is visible?,"{'plain / solid color background': 0.0, 'residential': 0.6637931034482759, 'commercial / public': 0.33620689655172414}",0.9211426316005452,0.5811762935598959,1.8936144648298328,3,0.4468072324149166
A photo of a chair in United Kingdom,United Kingdom,What type of floor or ground is visible?,"{'wooden floor': 0.4536082474226804, 'concrete floor': 0.010309278350515464, 'carpeted floor': 0.520618556701031, 'tiled floor': 0.015463917525773196}",1.1686539262068345,0.5843269631034173,2.2480185280229645,4,0.4160061760076548
A photo of a chair in United Kingdom,United Kingdom,Which main elements are visible in the background?,"{'plain / solid color background': 0.06486486486486487, 'furniture': 0.3864864864864865, 'windows': 0.10540540540540541, 'walls': 0.4297297297297297, 'appliances (e.g. fridge, microwave, washing machine)': 0.002702702702702703, 'electronic equipment (e.g. tvs, computers, speakers)': 0.010810810810810811}",1.745490169698859,0.6752477721483,3.353087589342567,6,0.4706175178685134
A photo of a chair in United States of America,United States,What best describes the visual order in this image?,"{'cluttered (many elements, visually noisy, no clear order)': 0.15053763440860216, 'organized (several elements present, but neat, intentional arrangement)': 0.8172043010752689, 'minimalist (very few or no elements at all, mostly empty or plain)': 0.03225806451612903}",0.809047548391016,0.5104521703339355,1.752054373448854,3,0.376027186724427
A photo of a chair in United States of America,United States,What type of environment is visible?,"{'plain / solid color background': 0.0, 'residential': 0.6647398843930635, 'commercial / public': 0.3352601156069364}",0.9202105769083876,0.5805882325226577,1.8923914882511528,3,0.4461957441255766
A photo of a chair in United States of America,United States,What type of floor or ground is visible?,"{'wooden floor': 0.46715328467153283, 'concrete floor': 0.010948905109489052, 'carpeted floor': 0.5182481751824818, 'tiled floor': 0.0036496350364963502}",1.1052620885377955,0.5526310442688979,2.151379577790441,4,0.3837931925968137
A photo of a chair in United States of America,United States,Which main elements are visible in the background?,"{'plain / solid color background': 0.09898989898989899, 'furniture': 0.37777777777777777, 'windows': 0.09292929292929293, 'walls': 0.40404040404040403, 'appliances (e.g. fridge, microwave, washing machine)': 0.00202020202020202, 'electronic equipment (e.g. tvs, computers, speakers)': 0.024242424242424242}",1.8558005042541343,0.7179216347379898,3.619525309277256,6,0.5239050618554513
