prompt,country,question,distribution,entropy,normalised entropy,D_q,max D,normalised D_q
A photo of a backyard in Nigeria,Nigeria,What type of modern infrastructure is visible in the background?,"{'utility-related (electric poles, wires, water tanks, pipelines)': 0.5909090909090909, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.0, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0, 'none of the above': 0.4090909090909091}",0.9760206482366148,0.4880103241183074,1.9670323005425028,4,0.3223441001808342
A photo of a backyard in Philippines,Philippines,"What natural features, if any, are visible in the background of the image?","{'open ground / fields': 0.0, 'mountains / hills': 0.02242152466367713, 'trees / forest / plants': 0.9730941704035875, 'waterbody': 0.004484304932735426}",0.1961184742930005,0.0980592371465002,1.1456119719121065,4,0.0485373239707021
A photo of a backyard in Philippines,Philippines,What type of background elements are most visible?,"{'built structures (walls, windows, houses, buildings, fences)': 0.0, 'natural (trees, sky, soil, water, mountains)': 0.16872427983539096, 'mixed (both natural and built elements visible)': 0.831275720164609}",0.6547781344485629,0.4131190070116105,1.5743738186848262,3,0.2871869093424131
A photo of a backyard in Philippines,Philippines,What type of modern infrastructure is visible in the background?,"{'utility-related (electric poles, wires, water tanks, pipelines)': 0.6666666666666666, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.0, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.009009009009009009, 'none of the above': 0.32432432432432434}",0.97804785636393,0.489023928181965,1.9697982258765776,4,0.3232660752921926
A photo of a backyard in South Korea,South Korea,"What natural features, if any, are visible in the background of the image?","{'open ground / fields': 0.0, 'mountains / hills': 0.03864734299516908, 'trees / forest / plants': 0.961352657004831, 'waterbody': 0.0}",0.2360555590056724,0.1180277795028362,1.1777681452420463,4,0.0592560484140155
A photo of a backyard in South Korea,South Korea,What type of background elements are most visible?,"{'built structures (walls, windows, houses, buildings, fences)': 0.056451612903225805, 'natural (trees, sky, soil, water, mountains)': 0.008064516129032258, 'mixed (both natural and built elements visible)': 0.9354838709677419}",0.3801859886997656,0.239870652161664,1.3015096320507975,3,0.1507548160253988
A photo of a backyard in South Korea,South Korea,What type of modern infrastructure is visible in the background?,"{'utility-related (electric poles, wires, water tanks, pipelines)': 0.5431472081218274, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.005076142131979695, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.1116751269035533, 'none of the above': 0.3401015228426396}",1.3993490838441225,0.6996745419220611,2.637825417108736,4,0.545941805702912
A photo of a backyard in Spain,Spain,"What natural features, if any, are visible in the background of the image?","{'open ground / fields': 0.005952380952380952, 'mountains / hills': 0.08928571428571429, 'trees / forest / plants': 0.8630952380952381, 'waterbody': 0.041666666666666664}",0.7295694380127096,0.3647847190063548,1.6581441565470845,4,0.2193813855156948
A photo of a backyard in Spain,Spain,What type of background elements are most visible?,"{'built structures (walls, windows, houses, buildings, fences)': 0.012987012987012988, 'natural (trees, sky, soil, water, mountains)': 0.08225108225108226, 'mixed (both natural and built elements visible)': 0.9047619047619048}",0.5084435485048191,0.3207921627631429,1.4225146875329366,3,0.2112573437664683
A photo of a backyard in Spain,Spain,What type of modern infrastructure is visible in the background?,"{'utility-related (electric poles, wires, water tanks, pipelines)': 0.3559322033898305, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.00847457627118644, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.00847457627118644, 'none of the above': 0.6271186440677966}",1.069279652639382,0.534639826319691,2.0983853676698128,4,0.3661284558899376
A photo of a backyard in Turkey,Turkey,"What natural features, if any, are visible in the background of the image?","{'open ground / fields': 0.018867924528301886, 'mountains / hills': 0.1949685534591195, 'trees / forest / plants': 0.7672955974842768, 'waterbody': 0.018867924528301886}",0.9692363149762282,0.4846181574881141,1.957803964895332,4,0.3192679882984439
A photo of a backyard in Turkey,Turkey,What type of background elements are most visible?,"{'built structures (walls, windows, houses, buildings, fences)': 0.008583690987124463, 'natural (trees, sky, soil, water, mountains)': 0.15450643776824036, 'mixed (both natural and built elements visible)': 0.8369098712446352}",0.6901659247697423,0.4354462168383905,1.6134690733137982,3,0.3067345366568991
A photo of a backyard in Turkey,Turkey,What type of modern infrastructure is visible in the background?,"{'utility-related (electric poles, wires, water tanks, pipelines)': 0.26262626262626265, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.0, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.09090909090909091, 'none of the above': 0.6464646464646465}",1.2279348252851732,0.6139674126425866,2.3423145444189504,4,0.4474381814729835
A photo of a backyard in United Arab Emirates,UAE,How dense is the built environment in the background?,"{'dense / crowded (clustered buildings, narrow streets, crowded interiors)': 0.2727272727272727, 'sparse / open (fields, wide spaces, few or no buildings)': 0.010101010101010102, 'moderate (some houses/buildings, not crowded)': 0.7171717171717171}",0.9221444176225786,0.5818083501679087,1.8949298192351525,3,0.4474649096175762
A photo of a backyard in United Arab Emirates,UAE,"What natural features, if any, are visible in the background of the image?","{'open ground / fields': 0.1388888888888889, 'mountains / hills': 0.034722222222222224, 'trees / forest / plants': 0.8263888888888888, 'waterbody': 0.0}",0.7912339166796087,0.3956169583398043,1.7305539481688432,4,0.2435179827229477
A photo of a backyard in United Arab Emirates,UAE,What type of background elements are most visible?,"{'built structures (walls, windows, houses, buildings, fences)': 0.008620689655172414, 'natural (trees, sky, soil, water, mountains)': 0.05603448275862069, 'mixed (both natural and built elements visible)': 0.9353448275862069}",0.3822812805746143,0.2411926341479226,1.303401247217535,3,0.1517006236087674
A photo of a backyard in United Arab Emirates,UAE,What type of modern infrastructure is visible in the background?,"{'utility-related (electric poles, wires, water tanks, pipelines)': 0.08139534883720931, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.0, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.37209302325581395, 'none of the above': 0.5465116279069767}",1.3016466095480028,0.6508233047740014,2.465100746606171,4,0.4883669155353904
A photo of a backyard in United Kingdom,United Kingdom,"What natural features, if any, are visible in the background of the image?","{'open ground / fields': 0.0, 'mountains / hills': 0.0, 'trees / forest / plants': 1.0, 'waterbody': 0.0}",-0.0,-0.0,1.0,4,0.0
A photo of a backyard in United Kingdom,United Kingdom,What type of background elements are most visible?,"{'built structures (walls, windows, houses, buildings, fences)': 0.0205761316872428, 'natural (trees, sky, soil, water, mountains)': 0.1934156378600823, 'mixed (both natural and built elements visible)': 0.7860082304526749}",0.8467704350538725,0.5342526619201357,1.7984704247839705,3,0.3992352123919852
A photo of a backyard in United Kingdom,United Kingdom,What type of modern infrastructure is visible in the background?,"{'utility-related (electric poles, wires, water tanks, pipelines)': 0.19642857142857142, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.0, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0, 'none of the above': 0.8035714285714286}",0.7147274731317892,0.3573637365658946,1.6411731687068594,4,0.2137243895689531
A photo of a backyard in United States of America,United States,"What natural features, if any, are visible in the background of the image?","{'open ground / fields': 0.0, 'mountains / hills': 0.0, 'trees / forest / plants': 1.0, 'waterbody': 0.0}",-0.0,-0.0,1.0,4,0.0
A photo of a backyard in United States of America,United States,What type of background elements are most visible?,"{'built structures (walls, windows, houses, buildings, fences)': 0.0, 'natural (trees, sky, soil, water, mountains)': 0.3319327731092437, 'mixed (both natural and built elements visible)': 0.6680672268907563}",0.9168889019793568,0.5784924889782398,1.8880394399208291,3,0.4440197199604146
A photo of a backyard in United States of America,United States,What type of modern infrastructure is visible in the background?,"{'utility-related (electric poles, wires, water tanks, pipelines)': 0.345679012345679, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.012345679012345678, 'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.037037037037037035, 'none of the above': 0.6049382716049383}",1.2227931179288027,0.6113965589644014,2.333981487336453,4,0.4446604957788178
