prompt,country,question,distribution,entropy,normalised entropy,D_q,max D,normalised D_q
A photo of a backyard in China,China,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.003937007874015748, 'paving': 0.7440944881889764, 'grass': 0.25196850393700787}",0.8498507569383756,0.536196128647646,1.8023144708184196,3,0.4011572354092096
A photo of a backyard in Colombia,Colombia,Are there any animals or pets in the backyard?,"{'yes': 0.012, 'no': 0.988}",0.0937779098477716,0.0937779098477716,1.0671610453823115,2,0.0671610453823117
A photo of a backyard in Colombia,Colombia,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.86, 'no': 0.14}",0.584238811642856,0.584238811642856,1.499247754121369,2,0.4992477541213687
A photo of a backyard in Colombia,Colombia,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Colombia,Colombia,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.372, 'no': 0.628}",0.9521953766259575,0.9521953766259575,1.9348146632929932,2,0.9348146632929936
A photo of a backyard in Colombia,Colombia,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.016, 'no': 0.984}",0.118350011408275,0.118350011408275,1.0854926906916853,2,0.0854926906916853
A photo of a backyard in Colombia,Colombia,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.044, 'no': 0.956}",0.2603406250124503,0.2603406250124503,1.197761466632466,2,0.1977614666324658
A photo of a backyard in Colombia,Colombia,Is the backyard enclosed by a fence or wall?,"{'yes': 0.9116465863453815, 'no': 0.08835341365461848}",0.4309497142967627,0.4309497142967627,1.3481207416393028,2,0.3481207416393028
A photo of a backyard in Colombia,Colombia,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.052, 'no': 0.948}",0.2948328193632007,0.2948328193632007,1.2267428130942368,2,0.2267428130942368
A photo of a backyard in Colombia,Colombia,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.42168674698795183, 'no': 0.5783132530120482}",0.9822309298084992,0.9822309298084992,1.975517915468426,2,0.975517915468426
A photo of a backyard in Colombia,Colombia,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.02, 'no': 0.98}",0.1414405425418206,0.1414405425418206,1.10300592644415,2,0.1030059264441498
A photo of a backyard in Colombia,Colombia,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.3, 'no': 0.7}",0.8812908992306927,0.8812908992306927,1.8420227750373133,2,0.8420227750373133
A photo of a backyard in Colombia,Colombia,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.100418410041841, 'paving': 0.3138075313807531, 'grass': 0.5857740585774058}",1.3096528992912335,0.8262989810139628,2.478818944425483,3,0.7394094722127416
A photo of a backyard in Egypt,Egypt,Are there any animals or pets in the backyard?,"{'yes': 0.004, 'no': 0.996}",0.0376223603222784,0.0376223603222784,1.0264208347602988,2,0.0264208347602987
A photo of a backyard in Egypt,Egypt,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.684, 'no': 0.316}",0.8999784480561683,0.8999784480561683,1.8660381067395884,2,0.8660381067395884
A photo of a backyard in Egypt,Egypt,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Egypt,Egypt,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.096, 'no': 0.904}",0.4561861025695263,0.4561861025695263,1.3719102487578487,2,0.3719102487578487
A photo of a backyard in Egypt,Egypt,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.052, 'no': 0.948}",0.2948328193632007,0.2948328193632007,1.2267428130942368,2,0.2267428130942368
A photo of a backyard in Egypt,Egypt,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.108, 'no': 0.892}",0.4938537236995206,0.4938537236995206,1.4082014407139023,2,0.4082014407139023
A photo of a backyard in Egypt,Egypt,Is the backyard enclosed by a fence or wall?,"{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Egypt,Egypt,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.016, 'no': 0.984}",0.118350011408275,0.118350011408275,1.0854926906916853,2,0.0854926906916853
A photo of a backyard in Egypt,Egypt,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.5041322314049587, 'no': 0.49586776859504134}",0.9999507304328824,0.9999507304328824,1.999931699043212,2,0.9999316990432116
A photo of a backyard in Egypt,Egypt,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.0, 'no': 1.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Egypt,Egypt,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.452, 'no': 0.548}",0.9933418121880536,0.9933418121880536,1.9907910582387456,2,0.9907910582387458
A photo of a backyard in Egypt,Egypt,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.3643410852713178, 'paving': 0.375968992248062, 'grass': 0.2596899224806202}",1.5664564278630988,0.9883239680120904,2.9617634658952587,3,0.9808817329476294
A photo of a backyard in India,India,Are there any animals or pets in the backyard?,"{'yes': 0.024, 'no': 0.976}",0.1633455431834023,0.1633455431834023,1.11988108181015,2,0.1198810818101501
A photo of a backyard in India,India,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.544, 'no': 0.456}",0.9944066525627802,0.9944066525627802,1.9922609858112357,2,0.9922609858112356
A photo of a backyard in India,India,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in India,India,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.18, 'no': 0.82}",0.6800770457282799,0.6800770457282799,1.6022253181824069,2,0.6022253181824069
A photo of a backyard in India,India,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.008, 'no': 0.992}",0.0672215447583068,0.0672215447583068,1.0476970023725325,2,0.0476970023725324
A photo of a backyard in India,India,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.04, 'no': 0.96}",0.2422921890824148,0.2422921890824148,1.182870542802813,2,0.182870542802813
A photo of a backyard in India,India,Is the backyard enclosed by a fence or wall?,"{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in India,India,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.016, 'no': 0.984}",0.118350011408275,0.118350011408275,1.0854926906916853,2,0.0854926906916853
A photo of a backyard in India,India,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.6612903225806451, 'no': 0.3387096774193548}",0.9235785996175948,0.9235785996175948,1.8968145040910145,2,0.8968145040910143
A photo of a backyard in India,India,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.004, 'no': 0.996}",0.0376223603222784,0.0376223603222784,1.0264208347602988,2,0.0264208347602987
A photo of a backyard in India,India,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.084, 'no': 0.916}",0.4161189512518705,0.4161189512518705,1.334333181880462,2,0.334333181880462
A photo of a backyard in India,India,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.11811023622047244, 'paving': 0.594488188976378, 'grass': 0.2874015748031496}",1.327019228880104,0.8372559150619096,2.5088378477239788,3,0.7544189238619894
A photo of a backyard in Indonesia,Indonesia,Are there any animals or pets in the backyard?,"{'yes': 0.016, 'no': 0.984}",0.118350011408275,0.118350011408275,1.0854926906916853,2,0.0854926906916853
A photo of a backyard in Indonesia,Indonesia,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.94, 'no': 0.06}",0.3274449191544762,0.3274449191544762,1.2547891148657844,2,0.2547891148657843
A photo of a backyard in Indonesia,Indonesia,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Indonesia,Indonesia,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.5542168674698795, 'no': 0.4457831325301205}",0.9915017866855546,0.9915017866855546,1.988253604911537,2,0.9882536049115368
A photo of a backyard in Indonesia,Indonesia,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.016, 'no': 0.984}",0.118350011408275,0.118350011408275,1.0854926906916853,2,0.0854926906916853
A photo of a backyard in Indonesia,Indonesia,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.088, 'no': 0.912}",0.4297586093037604,0.4297586093037604,1.3470081775702776,2,0.3470081775702776
A photo of a backyard in Indonesia,Indonesia,Is the backyard enclosed by a fence or wall?,"{'yes': 0.891566265060241, 'no': 0.10843373493975904}",0.4951734787020682,0.4951734787020682,1.409490230899815,2,0.4094902308998149
A photo of a backyard in Indonesia,Indonesia,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.068, 'no': 0.932}",0.3584153246392747,0.3584153246392747,1.282016939491634,2,0.2820169394916338
A photo of a backyard in Indonesia,Indonesia,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.62, 'no': 0.38}",0.9580420222262996,0.9580420222262996,1.94267157559583,2,0.94267157559583
A photo of a backyard in Indonesia,Indonesia,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.024, 'no': 0.976}",0.1633455431834023,0.1633455431834023,1.11988108181015,2,0.1198810818101501
A photo of a backyard in Indonesia,Indonesia,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.384, 'no': 0.616}",0.960818175317104,0.960818175317104,1.9464134239089588,2,0.9464134239089588
A photo of a backyard in Indonesia,Indonesia,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.01532567049808429, 'paving': 0.42911877394636017, 'grass': 0.5555555555555556}",1.0872524742610066,0.6859799356554543,2.1246901651081105,3,0.5623450825540552
A photo of a backyard in Italy,Italy,Are there any animals or pets in the backyard?,"{'yes': 0.0, 'no': 1.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Italy,Italy,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.904, 'no': 0.096}",0.4561861025695263,0.4561861025695263,1.3719102487578487,2,0.3719102487578487
A photo of a backyard in Italy,Italy,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Italy,Italy,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.104, 'no': 0.896}",0.4815485438118001,0.4815485438118001,1.3962415443979084,2,0.3962415443979084
A photo of a backyard in Italy,Italy,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.016, 'no': 0.984}",0.118350011408275,0.118350011408275,1.0854926906916853,2,0.0854926906916853
A photo of a backyard in Italy,Italy,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.02, 'no': 0.98}",0.1414405425418206,0.1414405425418206,1.10300592644415,2,0.1030059264441498
A photo of a backyard in Italy,Italy,Is the backyard enclosed by a fence or wall?,"{'yes': 0.876, 'no': 0.124}",0.5407504779634866,0.5407504779634866,1.454729058489411,2,0.454729058489411
A photo of a backyard in Italy,Italy,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.076, 'no': 0.924}",0.3879256793719373,0.3879256793719373,1.3085106616169009,2,0.3085106616169009
A photo of a backyard in Italy,Italy,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.788, 'no': 0.212}",0.7452883145630642,0.7452883145630642,1.676309236922173,2,0.676309236922173
A photo of a backyard in Italy,Italy,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.004, 'no': 0.996}",0.0376223603222784,0.0376223603222784,1.0264208347602988,2,0.0264208347602987
A photo of a backyard in Italy,Italy,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.848, 'no': 0.152}",0.6148227571490692,0.6148227571490692,1.5313698485087563,2,0.5313698485087563
A photo of a backyard in Italy,Italy,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.04247104247104247, 'paving': 0.37065637065637064, 'grass': 0.5868725868725869}",1.1755143497805065,0.7416669790267271,2.258733950133525,3,0.6293669750667628
A photo of a backyard in Japan,Japan,Are there any animals or pets in the backyard?,"{'yes': 0.0, 'no': 1.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Japan,Japan,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.952, 'no': 0.048}",0.2778395739583094,0.2778395739583094,1.212377996516553,2,0.2123779965165531
A photo of a backyard in Japan,Japan,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Japan,Japan,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.128, 'no': 0.872}",0.5519275534566073,0.5519275534566073,1.4660431363466553,2,0.4660431363466553
A photo of a backyard in Japan,Japan,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.0, 'no': 1.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Japan,Japan,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.028, 'no': 0.972}",0.1842605933396551,0.1842605933396551,1.1362344837624294,2,0.1362344837624294
A photo of a backyard in Japan,Japan,Is the backyard enclosed by a fence or wall?,"{'yes': 0.956, 'no': 0.044}",0.2603406250124503,0.2603406250124503,1.197761466632466,2,0.1977614666324658
A photo of a backyard in Japan,Japan,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.412, 'no': 0.588}",0.9775387286988187,0.9775387286988187,1.9691032059273064,2,0.9691032059273066
A photo of a backyard in Japan,Japan,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.548, 'no': 0.452}",0.9933418121880536,0.9933418121880536,1.9907910582387456,2,0.9907910582387458
A photo of a backyard in Japan,Japan,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.004, 'no': 0.996}",0.0376223603222784,0.0376223603222784,1.0264208347602988,2,0.0264208347602987
A photo of a backyard in Japan,Japan,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.232, 'no': 0.768}",0.7814814932386422,0.7814814932386422,1.7188950879858442,2,0.7188950879858442
A photo of a backyard in Japan,Japan,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.7220216606498195, 'paving': 0.09025270758122744, 'grass': 0.18772563176895307}",1.1054731839457594,0.6974759235267525,2.1516943910834767,3,0.5758471955417384
A photo of a backyard in Mexico,Mexico,Are there any animals or pets in the backyard?,"{'yes': 0.012, 'no': 0.988}",0.0937779098477716,0.0937779098477716,1.0671610453823115,2,0.0671610453823117
A photo of a backyard in Mexico,Mexico,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.304, 'no': 0.696}",0.8861256474645222,0.8861256474645222,1.848206102193692,2,0.8482061021936917
A photo of a backyard in Mexico,Mexico,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Mexico,Mexico,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.092, 'no': 0.908}",0.443110558244691,0.443110558244691,1.3595324231473491,2,0.3595324231473493
A photo of a backyard in Mexico,Mexico,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.012, 'no': 0.988}",0.0937779098477716,0.0937779098477716,1.0671610453823115,2,0.0671610453823117
A photo of a backyard in Mexico,Mexico,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.048, 'no': 0.952}",0.2778395739583094,0.2778395739583094,1.212377996516553,2,0.2123779965165531
A photo of a backyard in Mexico,Mexico,Is the backyard enclosed by a fence or wall?,"{'yes': 0.98, 'no': 0.02}",0.1414405425418206,0.1414405425418206,1.10300592644415,2,0.1030059264441498
A photo of a backyard in Mexico,Mexico,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.02, 'no': 0.98}",0.1414405425418206,0.1414405425418206,1.10300592644415,2,0.1030059264441498
A photo of a backyard in Mexico,Mexico,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.716, 'no': 0.284}",0.8608440062015498,0.8608440062015498,1.8161004559468843,2,0.8161004559468843
A photo of a backyard in Mexico,Mexico,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.016, 'no': 0.984}",0.118350011408275,0.118350011408275,1.0854926906916853,2,0.0854926906916853
A photo of a backyard in Mexico,Mexico,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.36, 'no': 0.64}",0.9426831892554922,0.9426831892554922,1.9220997241070776,2,0.922099724107078
A photo of a backyard in Mexico,Mexico,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.2749003984063745, 'paving': 0.6932270916334662, 'grass': 0.03187250996015936}",1.0370401444074555,0.6542994827547047,2.052013389169228,3,0.5260066945846138
A photo of a backyard in Nigeria,Nigeria,Are there any animals or pets in the backyard?,"{'yes': 0.076, 'no': 0.924}",0.3879256793719373,0.3879256793719373,1.3085106616169009,2,0.3085106616169009
A photo of a backyard in Nigeria,Nigeria,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.544, 'no': 0.456}",0.9944066525627802,0.9944066525627802,1.9922609858112357,2,0.9922609858112356
A photo of a backyard in Nigeria,Nigeria,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Nigeria,Nigeria,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.344, 'no': 0.656}",0.9285950940151024,0.9285950940151024,1.903421528798229,2,0.903421528798229
A photo of a backyard in Nigeria,Nigeria,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.004, 'no': 0.996}",0.0376223603222784,0.0376223603222784,1.0264208347602988,2,0.0264208347602987
A photo of a backyard in Nigeria,Nigeria,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.04, 'no': 0.96}",0.2422921890824148,0.2422921890824148,1.182870542802813,2,0.182870542802813
A photo of a backyard in Nigeria,Nigeria,Is the backyard enclosed by a fence or wall?,"{'yes': 0.992, 'no': 0.008}",0.0672215447583068,0.0672215447583068,1.0476970023725325,2,0.0476970023725324
A photo of a backyard in Nigeria,Nigeria,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.028, 'no': 0.972}",0.1842605933396551,0.1842605933396551,1.1362344837624294,2,0.1362344837624294
A photo of a backyard in Nigeria,Nigeria,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.008064516129032258, 'no': 0.9919354838709677}",0.067669825251984,0.067669825251984,1.0480225979359918,2,0.0480225979359918
A photo of a backyard in Nigeria,Nigeria,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.008, 'no': 0.992}",0.0672215447583068,0.0672215447583068,1.0476970023725325,2,0.0476970023725324
A photo of a backyard in Nigeria,Nigeria,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.036, 'no': 0.964}",0.2236416644844808,0.2236416644844808,1.1676773317692477,2,0.1676773317692477
A photo of a backyard in Nigeria,Nigeria,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.622568093385214, 'paving': 0.0, 'grass': 0.377431906614786}",0.9562080477381218,0.6033001079224577,1.940203592814005,3,0.4701017964070023
A photo of a backyard in Philippines,Philippines,Are there any animals or pets in the backyard?,"{'yes': 0.028, 'no': 0.972}",0.1842605933396551,0.1842605933396551,1.1362344837624294,2,0.1362344837624294
A photo of a backyard in Philippines,Philippines,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.872, 'no': 0.128}",0.5519275534566073,0.5519275534566073,1.4660431363466553,2,0.4660431363466553
A photo of a backyard in Philippines,Philippines,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in Philippines,Philippines,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.492, 'no': 0.508}",0.9998153271549208,0.9998153271549208,1.9997440054609137,2,0.9997440054609136
A photo of a backyard in Philippines,Philippines,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.028, 'no': 0.972}",0.1842605933396551,0.1842605933396551,1.1362344837624294,2,0.1362344837624294
A photo of a backyard in Philippines,Philippines,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.036, 'no': 0.964}",0.2236416644844808,0.2236416644844808,1.1676773317692477,2,0.1676773317692477
A photo of a backyard in Philippines,Philippines,Is the backyard enclosed by a fence or wall?,"{'yes': 0.952, 'no': 0.048}",0.2778395739583094,0.2778395739583094,1.212377996516553,2,0.2123779965165531
A photo of a backyard in Philippines,Philippines,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.036, 'no': 0.964}",0.2236416644844808,0.2236416644844808,1.1676773317692477,2,0.1676773317692477
A photo of a backyard in Philippines,Philippines,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.6907630522088354, 'no': 0.3092369477911647}",0.8922906812959193,0.8922906812959193,1.8561208956408757,2,0.8561208956408755
A photo of a backyard in Philippines,Philippines,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.028, 'no': 0.972}",0.1842605933396551,0.1842605933396551,1.1362344837624294,2,0.1362344837624294
A photo of a backyard in Philippines,Philippines,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.484, 'no': 0.516}",0.999261214022784,0.999261214022784,1.9989760873544773,2,0.9989760873544776
A photo of a backyard in Philippines,Philippines,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.01968503937007874, 'paving': 0.5118110236220472, 'grass': 0.468503937007874}",1.11860291511161,0.7057598615756822,2.1713659873702227,3,0.5856829936851113
A photo of a backyard in South Korea,South Korea,Are there any animals or pets in the backyard?,"{'yes': 0.008032128514056224, 'no': 0.9919678714859438}",0.0674448790503484,0.0674448790503484,1.0478592021261763,2,0.0478592021261763
A photo of a backyard in South Korea,South Korea,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.98, 'no': 0.02}",0.1414405425418206,0.1414405425418206,1.10300592644415,2,0.1030059264441498
A photo of a backyard in South Korea,South Korea,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in South Korea,South Korea,"Are there any structures (e.g., a shed, playhouse) in the backyard?","{'yes': 0.05220883534136546, 'no': 0.9477911646586346}",0.2957068477900538,0.2957068477900538,1.2274862362809666,2,0.2274862362809666
A photo of a backyard in South Korea,South Korea,"Are there any visible recreational items (e.g., a swing set, trampoline, basketball hoop) in the backyard?","{'yes': 0.008032128514056224, 'no': 0.9919678714859438}",0.0674448790503484,0.0674448790503484,1.0478592021261763,2,0.0478592021261763
A photo of a backyard in South Korea,South Korea,"Is a body of water (e.g., a pool, pond, or fountain) visible in the backyard?","{'yes': 0.02, 'no': 0.98}",0.1414405425418206,0.1414405425418206,1.10300592644415,2,0.1030059264441498
A photo of a backyard in South Korea,South Korea,Is the backyard enclosed by a fence or wall?,"{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a backyard in South Korea,South Korea,Is there a garden or vegetable patch in the backyard?,"{'yes': 0.044, 'no': 0.956}",0.2603406250124503,0.2603406250124503,1.197761466632466,2,0.1977614666324658
A photo of a backyard in South Korea,South Korea,Is there a patio or deck attached to the house in the backyard?,"{'yes': 0.6385542168674698, 'no': 0.3614457831325301}",0.9438767571287908,0.9438767571287908,1.9236905701801537,2,0.923690570180154
A photo of a backyard in South Korea,South Korea,Is there a visible grill or outdoor kitchen area in the backyard?,"{'yes': 0.012048192771084338, 'no': 0.9879518072289156}",0.0940844388326734,0.0940844388326734,1.067387808860562,2,0.0673878088605619
A photo of a backyard in South Korea,South Korea,"Is there any outdoor furniture (e.g., a table, chairs) in the backyard?","{'yes': 0.5662650602409639, 'no': 0.43373493975903615}",0.9872927315785848,0.9872927315785848,1.982461339157085,2,0.9824613391570848
A photo of a backyard in South Korea,South Korea,"What is the primary ground cover in the backyard: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'dirt/gravel': 0.039711191335740074, 'paving': 0.6028880866425993, 'grass': 0.3574007220216607}",1.1554798193486169,0.7290265976784149,2.22758397524239,3,0.613791987621195
A photo of a backyard in Spain,Spain,Are there any animals or pets in the backyard?,"{'yes': 0.004, 'no': 0.996}",0.0376223603222784,0.0376223603222784,1.0264208347602988,2,0.0264208347602987
A photo of a backyard in Spain,Spain,Are there any distinct pathways or walkways visible in the backyard?,"{'yes': 0.796, 'no': 0.204}",0.7298563169471574,0.7298563169471574,1.658473910177218,2,0.6584739101772179
A photo of a backyard in Spain,Spain,"Are there any plants, trees, or shrubs in the backyard?","{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
