prompt,country,question,distribution,entropy,normalised entropy,D_q,max D,normalised D_q
A photo of a cooking pot in Egypt,Egypt,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.16336633663366337, 'crowded': 0.024752475247524754, 'quiet / empty': 0.8118811881188119}",0.8031957640853021,0.5067601055039782,1.7449621751949564,3,0.3724810875974782
A photo of a cooking pot in Egypt,Egypt,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.0, 'open ground / fields': 0.425414364640884, 'trees / forest / plants': 0.0, 'none of the above': 0.569060773480663, 'mountains / hills': 0.0055248618784530384}",1.0288397106556977,0.4430971453944215,2.0403826110149903,5,0.2600956527537476
A photo of a cooking pot in Egypt,Egypt,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.15859030837004406, 'built structures (walls, windows, houses, buildings, fences)': 0.8370044052863436, 'natural (trees, sky, soil, water, mountains)': 0.004405286343612335}",0.6706459955076405,0.4231305126793204,1.5917855617236911,3,0.2958927808618455
A photo of a cooking pot in Egypt,Egypt,What type of road or terrain is visible?,"{'paved road': 0.0, 'dirt / gravel road (man-made)': 0.1, 'tiled / courtyard-style surface': 0.40454545454545454, 'natural ground / grass (wild, non-constructed)': 0.4954545454545455}",1.362360339130501,0.6811801695652505,2.571054762089397,4,0.5236849206964659
A photo of a cooking pot in India,India,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.475, 'crowded': 0.0, 'quiet / empty': 0.525}",0.99819587904281,0.6297914799805245,1.9975005204422756,3,0.4987502602211376
A photo of a cooking pot in India,India,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.0, 'open ground / fields': 0.04487179487179487, 'trees / forest / plants': 0.08333333333333333, 'none of the above': 0.8717948717948718, 'mountains / hills': 0.0}",0.6722474291168408,0.2895212089457282,1.5935534711971615,5,0.1483883677992904
A photo of a cooking pot in India,India,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.09956709956709957, 'built structures (walls, windows, houses, buildings, fences)': 0.8961038961038961, 'natural (trees, sky, soil, water, mountains)': 0.004329004329004329}",0.5071874604997302,0.3199996594676281,1.4212767086341342,3,0.2106383543170671
A photo of a cooking pot in India,India,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.008264462809917356, 'none of the above': 0.9752066115702479, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.01652892561983471}",0.1903353048390799,0.0951676524195399,1.141028877968993,4,0.0470096259896643
A photo of a cooking pot in India,India,What type of road or terrain is visible?,"{'paved road': 0.11557788944723618, 'dirt / gravel road (man-made)': 0.25125628140703515, 'tiled / courtyard-style surface': 0.5678391959798995, 'natural ground / grass (wild, non-constructed)': 0.06532663316582915}",1.5812443513637595,0.7906221756818799,2.992278280345567,4,0.664092760115189
A photo of a cooking pot in Indonesia,Indonesia,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.5, 'crowded': 0.0, 'quiet / empty': 0.5}",1.0,0.6309297535714575,2.0,3,0.5
A photo of a cooking pot in Indonesia,Indonesia,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.006060606060606061, 'open ground / fields': 0.04242424242424243, 'trees / forest / plants': 0.8484848484848485, 'none of the above': 0.09696969696969697, 'mountains / hills': 0.006060606060606061}",0.8102549001446125,0.3489577915563825,1.7535212332109973,5,0.1883803083027493
A photo of a cooking pot in Indonesia,Indonesia,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.5909090909090909, 'built structures (walls, windows, houses, buildings, fences)': 0.3409090909090909, 'natural (trees, sky, soil, water, mountains)': 0.06818181818181818}",1.2419389116382145,0.7835762114707028,2.365161849785839,3,0.6825809248929195
A photo of a cooking pot in Indonesia,Indonesia,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.01680672268907563, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.0, 'none of the above': 0.9663865546218487, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.01680672268907563}",0.2458147728995136,0.1229073864497568,1.185762250046204,4,0.0619207500154013
A photo of a cooking pot in Indonesia,Indonesia,What type of road or terrain is visible?,"{'paved road': 0.19254658385093168, 'dirt / gravel road (man-made)': 0.21739130434782608, 'tiled / courtyard-style surface': 0.36024844720496896, 'natural ground / grass (wild, non-constructed)': 0.22981366459627328}",1.95440965165041,0.9772048258252052,3.875573065339868,4,0.9585243551132896
A photo of a cooking pot in Italy,Italy,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.22285714285714286, 'crowded': 0.017142857142857144, 'quiet / empty': 0.76}",0.8841360377783323,0.557827732439128,1.8456590120472405,3,0.4228295060236202
A photo of a cooking pot in Italy,Italy,How dense is the built environment in the background?,"{'sparse / open (fields, wide spaces, few or no buildings)': 0.02040816326530612, 'dense / crowded (clustered buildings, narrow streets, crowded interiors)': 0.8061224489795918, 'moderate (some houses/buildings, not crowded)': 0.17346938775510204}",0.803632829755546,0.5070358632395997,1.7454908930302624,3,0.3727454465151312
A photo of a cooking pot in Italy,Italy,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.06060606060606061, 'open ground / fields': 0.017316017316017316, 'trees / forest / plants': 0.41125541125541126, 'none of the above': 0.35064935064935066, 'mountains / hills': 0.16017316017316016}",1.8270006584629308,0.7868463551846379,3.5479868399510206,5,0.6369967099877551
A photo of a cooking pot in Italy,Italy,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.40350877192982454, 'built structures (walls, windows, houses, buildings, fences)': 0.5964912280701754, 'natural (trees, sky, soil, water, mountains)': 0.0}",0.9729661265889024,0.6138732784821117,1.962872040384111,3,0.4814360201920554
A photo of a cooking pot in Italy,Italy,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.15753424657534246, 'none of the above': 0.5342465753424658, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.3082191780821918}",1.4265595767197294,0.7132797883598647,2.6880492603177983,4,0.5626830867725995
A photo of a cooking pot in Italy,Italy,What type of road or terrain is visible?,"{'paved road': 0.2222222222222222, 'dirt / gravel road (man-made)': 0.0, 'tiled / courtyard-style surface': 0.762962962962963, 'natural ground / grass (wild, non-constructed)': 0.014814814814814815}",0.8700283958054453,0.4350141979027226,1.82769887373757,4,0.27589962457919
A photo of a cooking pot in Japan,Japan,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.2389937106918239, 'crowded': 0.006289308176100629, 'quiet / empty': 0.7547169811320755}",0.8459136660775726,0.533712100881051,1.79740268962537,3,0.3987013448126849
A photo of a cooking pot in Japan,Japan,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.015706806282722512, 'open ground / fields': 0.06282722513089005, 'trees / forest / plants': 0.806282722513089, 'none of the above': 0.05759162303664921, 'mountains / hills': 0.05759162303664921}",1.0697478835967291,0.4607153365137361,2.099066515397043,5,0.2747666288492607
A photo of a cooking pot in Japan,Japan,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.8315217391304348, 'built structures (walls, windows, houses, buildings, fences)': 0.15760869565217392, 'natural (trees, sky, soil, water, mountains)': 0.010869565217391304}",0.712356582194647,0.4494469628590744,1.6384783184379177,3,0.3192391592189588
A photo of a cooking pot in Japan,Japan,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.014925373134328358, 'none of the above': 0.9552238805970149, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.029850746268656716}",0.3048951606070261,0.152447580303513,1.235328863591736,4,0.0784429545305786
A photo of a cooking pot in Japan,Japan,What type of road or terrain is visible?,"{'paved road': 0.1111111111111111, 'dirt / gravel road (man-made)': 0.06666666666666667, 'tiled / courtyard-style surface': 0.4666666666666667, 'natural ground / grass (wild, non-constructed)': 0.35555555555555557}",1.65622656621958,0.82811328310979,3.151910493132416,4,0.7173034977108051
A photo of a cooking pot in Mexico,Mexico,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.1411042944785276, 'crowded': 0.0, 'quiet / empty': 0.8588957055214724}",0.5871235691905462,0.3704337288253859,1.5022485914802723,3,0.2511242957401361
A photo of a cooking pot in Mexico,Mexico,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.0, 'open ground / fields': 0.025906735751295335, 'trees / forest / plants': 0.15025906735751296, 'none of the above': 0.8134715025906736, 'mountains / hills': 0.010362694300518135}",0.8580189703814388,0.3695286569255547,1.8125477100506893,5,0.2031369275126723
A photo of a cooking pot in Mexico,Mexico,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.1111111111111111, 'built structures (walls, windows, houses, buildings, fences)': 0.8847736625514403, 'natural (trees, sky, soil, water, mountains)': 0.00411522633744856}",0.5410947043459142,0.3413927484717883,1.4550761975949498,3,0.2275380987974748
A photo of a cooking pot in Mexico,Mexico,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.056818181818181816, 'none of the above': 0.8522727272727273, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.09090909090909091}",0.7461243202097076,0.3730621601048538,1.6772808976443327,4,0.2257602992147775
A photo of a cooking pot in Mexico,Mexico,What type of road or terrain is visible?,"{'paved road': 0.1, 'dirt / gravel road (man-made)': 0.275, 'tiled / courtyard-style surface': 0.55625, 'natural ground / grass (wild, non-constructed)': 0.06875}",1.5806217550057329,0.7903108775028664,2.9909872385253053,4,0.6636624128417684
A photo of a cooking pot in Nigeria,Nigeria,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.42934782608695654, 'crowded': 0.005434782608695652, 'quiet / empty': 0.5652173913043478}",1.029842337618618,0.6497581722911683,2.0418011045912925,3,0.5209005522956462
A photo of a cooking pot in Nigeria,Nigeria,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.006369426751592357, 'open ground / fields': 0.2484076433121019, 'trees / forest / plants': 0.4968152866242038, 'none of the above': 0.2484076433121019, 'mountains / hills': 0.0}",1.546068225690922,0.6658553419872042,2.9202021157021747,5,0.4800505289255437
A photo of a cooking pot in Nigeria,Nigeria,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.6018518518518519, 'built structures (walls, windows, houses, buildings, fences)': 0.3611111111111111, 'natural (trees, sky, soil, water, mountains)': 0.037037037037037035}",1.1476227393627534,0.7240693321391429,2.215485276895742,3,0.607742638447871
A photo of a cooking pot in Nigeria,Nigeria,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.006329113924050633, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.0189873417721519, 'none of the above': 0.9746835443037974, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.0}",0.1908692622962278,0.0954346311481139,1.1414512635889345,4,0.0471504211963114
A photo of a cooking pot in Nigeria,Nigeria,What type of road or terrain is visible?,"{'paved road': 0.00975609756097561, 'dirt / gravel road (man-made)': 0.3902439024390244, 'tiled / courtyard-style surface': 0.024390243902439025, 'natural ground / grass (wild, non-constructed)': 0.5756097560975609}",1.184281231748748,0.592140615874374,2.272501476460108,4,0.4241671588200359
A photo of a cooking pot in Philippines,Philippines,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.53125, 'crowded': 0.005208333333333333, 'quiet / empty': 0.4635416666666667}",1.0384642703195834,0.6551980061654982,2.0540399909022957,3,0.5270199954511476
A photo of a cooking pot in Philippines,Philippines,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.0, 'open ground / fields': 0.011235955056179775, 'trees / forest / plants': 0.848314606741573, 'none of the above': 0.10674157303370786, 'mountains / hills': 0.033707865168539325}",0.7834889736751507,0.3374303344708692,1.721288559946716,5,0.180322139986679
A photo of a cooking pot in Philippines,Philippines,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.6293103448275862, 'built structures (walls, windows, houses, buildings, fences)': 0.3146551724137931, 'natural (trees, sky, soil, water, mountains)': 0.05603448275862069}",1.1783374833579257,0.7434481779990274,2.26315827451859,3,0.6315791372592949
A photo of a cooking pot in Philippines,Philippines,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.0, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.03305785123966942, 'none of the above': 0.8842975206611571, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.08264462809917356}",0.6167454811275173,0.3083727405637586,1.533412112717874,4,0.1778040375726246
A photo of a cooking pot in Philippines,Philippines,What type of road or terrain is visible?,"{'paved road': 0.40336134453781514, 'dirt / gravel road (man-made)': 0.16806722689075632, 'tiled / courtyard-style surface': 0.23529411764705882, 'natural ground / grass (wild, non-constructed)': 0.19327731092436976}",1.9102410848265403,0.9551205424132704,3.758719053649613,4,0.919573017883204
A photo of a cooking pot in South Korea,South Korea,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.24630541871921183, 'crowded': 0.0049261083743842365, 'quiet / empty': 0.7487684729064039}",0.8482039391942343,0.5351571023341578,1.800258325897335,3,0.4001291629486675
A photo of a cooking pot in South Korea,South Korea,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.0, 'open ground / fields': 0.024271844660194174, 'trees / forest / plants': 0.7427184466019418, 'none of the above': 0.16019417475728157, 'mountains / hills': 0.07281553398058252}",1.1473823462154065,0.4941506796622255,2.2151161461411224,5,0.3037790365352806
A photo of a cooking pot in South Korea,South Korea,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.6565217391304348, 'built structures (walls, windows, houses, buildings, fences)': 0.3217391304347826, 'natural (trees, sky, soil, water, mountains)': 0.021739130434782608}",1.0450191589049578,0.6593336804053568,2.063393760168072,3,0.531696880084036
A photo of a cooking pot in South Korea,South Korea,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.034482758620689655, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.005747126436781609, 'none of the above': 0.9482758620689655, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.011494252873563218}",0.3570070570275412,0.1785035285137706,1.2807661262571908,4,0.0935887087523969
A photo of a cooking pot in South Korea,South Korea,What type of road or terrain is visible?,"{'paved road': 0.04195804195804196, 'dirt / gravel road (man-made)': 0.07692307692307693, 'tiled / courtyard-style surface': 0.7482517482517482, 'natural ground / grass (wild, non-constructed)': 0.13286713286713286}",1.1765768395078435,0.5882884197539218,2.260398034003131,4,0.4201326780010436
A photo of a cooking pot in Spain,Spain,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.05172413793103448, 'crowded': 0.0, 'quiet / empty': 0.9482758620689655}",0.2936763098513695,0.1852891218042995,1.2257598117040978,3,0.1128799058520488
A photo of a cooking pot in Spain,Spain,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.0, 'open ground / fields': 0.0, 'trees / forest / plants': 0.11855670103092783, 'none of the above': 0.8608247422680413, 'mountains / hills': 0.020618556701030927}",0.6663018018135295,0.286960566643151,1.5869996409964982,5,0.1467499102491245
A photo of a cooking pot in Spain,Spain,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.08225108225108226, 'built structures (walls, windows, houses, buildings, fences)': 0.9134199134199135, 'natural (trees, sky, soil, water, mountains)': 0.004329004329004329}",0.449746653655693,0.283758545360574,1.3658003925348854,3,0.1829001962674427
A photo of a cooking pot in Spain,Spain,What type of road or terrain is visible?,"{'paved road': 0.05555555555555555, 'dirt / gravel road (man-made)': 0.044444444444444446, 'tiled / courtyard-style surface': 0.8888888888888888, 'natural ground / grass (wild, non-constructed)': 0.011111111111111112}",0.6544765622693882,0.3272382811346941,1.5740447555702992,4,0.1913482518567664
A photo of a cooking pot in Turkey,Turkey,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.3583815028901734, 'crowded': 0.0, 'quiet / empty': 0.6416184971098265}",0.9413315085104356,0.5939140566935374,1.9202997259008487,3,0.4601498629504246
A photo of a cooking pot in Turkey,Turkey,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.026143790849673203, 'open ground / fields': 0.0392156862745098, 'trees / forest / plants': 0.1437908496732026, 'none of the above': 0.7712418300653595, 'mountains / hills': 0.0196078431372549}",1.1232438038612254,0.4837547753242179,2.1783621252518217,5,0.2945905313129554
A photo of a cooking pot in Turkey,Turkey,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.0912863070539419, 'built structures (walls, windows, houses, buildings, fences)': 0.9004149377593361, 'natural (trees, sky, soil, water, mountains)': 0.008298755186721992}",0.5088888671408638,0.3210731275404433,1.4229538448460808,3,0.2114769224230404
A photo of a cooking pot in Turkey,Turkey,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.008333333333333333, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.041666666666666664, 'none of the above': 0.9, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.05}",0.601496714671699,0.3007483573358495,1.5172898528499912,4,0.172429950949997
A photo of a cooking pot in Turkey,Turkey,What type of road or terrain is visible?,"{'paved road': 0.029069767441860465, 'dirt / gravel road (man-made)': 0.1686046511627907, 'tiled / courtyard-style surface': 0.7151162790697675, 'natural ground / grass (wild, non-constructed)': 0.0872093023255814}",1.2342663103765703,0.6171331551882853,2.3526167354053524,4,0.4508722451351175
A photo of a cooking pot in United Arab Emirates,UAE,"How busy does the background appear, crowded (many people, vehicles, signs of activity), moderately busy (some human activity), or quiet / empty (few or no people or vehicles)?","{'moderately busy': 0.2392638036809816, 'crowded': 0.0, 'quiet / empty': 0.7607361963190185}",0.7938138657427327,0.5008407866946684,1.7336514396031166,3,0.3668257198015583
A photo of a cooking pot in United Arab Emirates,UAE,"What natural features, if any, are visible in the background of the image?","{'waterbody': 0.006993006993006993, 'open ground / fields': 0.3916083916083916, 'trees / forest / plants': 0.03496503496503497, 'none of the above': 0.5454545454545454, 'mountains / hills': 0.02097902097902098}",1.3428239473862114,0.5783227957588206,2.536473252988275,5,0.3841183132470688
A photo of a cooking pot in United Arab Emirates,UAE,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.2761904761904762, 'built structures (walls, windows, houses, buildings, fences)': 0.6285714285714286, 'natural (trees, sky, soil, water, mountains)': 0.09523809523809523}",1.256809882568683,0.7929587494952316,2.389667480108701,3,0.6948337400543503
A photo of a cooking pot in United Arab Emirates,UAE,What type of modern infrastructure is visible in the background?,"{'high-rise / industrial (skyscrapers, factories, construction sites, large machinery)': 0.045454545454545456, 'utility-related (electric poles, wires, water tanks, pipelines)': 0.00909090909090909, 'none of the above': 0.9090909090909091, 'transport-related (paved roads, vehicles, bridges, rail tracks)': 0.03636363636363636}",0.5632209912345754,0.2816104956172877,1.4775643787493131,4,0.159188126249771
A photo of a cooking pot in United Arab Emirates,UAE,What type of road or terrain is visible?,"{'paved road': 0.02976190476190476, 'dirt / gravel road (man-made)': 0.24404761904761904, 'tiled / courtyard-style surface': 0.19642857142857142, 'natural ground / grass (wild, non-constructed)': 0.5297619047619048}",1.5942546015965189,0.7971273007982593,3.019384740111276,4,0.6731282467037586
A photo of a cooking pot in United Kingdom,United Kingdom,What type of background elements are most visible?,"{'mixed (both natural and built elements visible)': 0.5421686746987951, 'built structures (walls, windows, houses, buildings, fences)': 0.39759036144578314, 'natural (trees, sky, soil, water, mountains)': 0.060240963855421686}",1.252051048839682,0.7899562597033055,2.381797975634227,3,0.6908989878171135
A photo of a cooking pot in United Kingdom,United Kingdom,What type of environment is visible?,"{'commercial / public': 0.16260162601626016, 'plain / solid color background': 0.0, 'residential': 0.8373983739837398}",0.640497300480551,0.4041088039553778,1.5588664117534896,3,0.2794332058767448
A photo of a cooking pot in United Kingdom,United Kingdom,Which main elements are visible in the background?,"{'furniture': 0.15193370165745856, 'plain / solid color background': 0.019337016574585635, 'electronic equipment (e.g. tvs, computers, speakers)': 0.0, 'walls': 0.3839779005524862, 'appliances (e.g. fridge, microwave, washing machine)': 0.2513812154696133, 'windows': 0.19337016574585636}",2.0125027897045973,0.7785423537645698,4.034815737179908,6,0.6069631474359817
A photo of a cooking pot in United States of America,United States,What type of environment is visible?,"{'commercial / public': 0.03546099290780142, 'plain / solid color background': 0.014184397163120567, 'residential': 0.950354609929078}",0.3277386432088763,0.2067800613956202,1.2550446084086433,3,0.1275223042043216
A photo of a cooking pot in United States of America,United States,Which main elements are visible in the background?,"{'furniture': 0.1830238726790451, 'plain / solid color background': 0.058355437665782495, 'electronic equipment (e.g. tvs, computers, speakers)': 0.0, 'walls': 0.4217506631299735, 'appliances (e.g. fridge, microwave, washing machine)': 0.2572944297082228, 'windows': 0.07957559681697612}",2.0073800326895297,0.7765606008325104,4.020514220392978,6,0.6041028440785956
