prompt,country,question,distribution,entropy,normalised entropy,D_q,max D,normalised D_q
A photo of a house in Indonesia,Indonesia,What is the main color of the house's exterior?,"{'white': 0.5442477876106194, 'gray': 0.017699115044247787, 'brown': 0.1415929203539823, 'beige': 0.23893805309734514, 'yellow': 0.05752212389380531}",1.7104492030816123,0.736650375542567,3.2726270533685446,5,0.5681567633421362
A photo of a house in Indonesia,Indonesia,What is the primary exterior material of the house?,"{'stone': 0.022222222222222223, 'concrete': 0.7866666666666666, 'brick': 0.035555555555555556, 'metal': 0.0, 'glass': 0.0044444444444444444, 'wood': 0.1511111111111111}",1.012227593698642,0.3915830861825846,2.017023082044952,6,0.2034046164089904
A photo of a house in Indonesia,Indonesia,"What is the primary ground cover around the house: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'paving': 0.2627450980392157, 'grass': 0.5803921568627451, 'dirt/gravel': 0.1568627450980392}",1.3813957989402312,0.8715637110100067,2.605203010525698,3,0.802601505262849
A photo of a house in Italy,Italy,Are there any trees visible near the house?,"{'yes': 0.456, 'no': 0.544}",0.9944066525627802,0.9944066525627802,1.9922609858112357,2,0.9922609858112356
A photo of a house in Italy,Italy,Do the windows on the house have shutters?,"{'yes': 0.78, 'no': 0.22}",0.7601675029619657,0.7601675029619657,1.6936872575238315,2,0.6936872575238315
A photo of a house in Italy,Italy,Does the house have a porch or a balcony?,"{'yes': 0.572, 'no': 0.428}",0.9849900098451574,0.9849900098451574,1.9792996068305635,2,0.9792996068305632
A photo of a house in Italy,Italy,Is a door on the house open or closed?,"{'closed': 0.7358490566037735, 'open': 0.2641509433962264}",0.83294582353614,0.83294582353614,1.7813189074009494,2,0.7813189074009494
A photo of a house in Italy,Italy,Is the house single-storey or multi-storey?,"{'multi-storey': 1.0, 'single-storey': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a house in Italy,Italy,Is the roof of the house flat or sloped?,"{'sloped': 0.9841269841269841, 'flat': 0.015873015873015872}",0.1175946656588647,0.1175946656588647,1.084924512620418,2,0.0849245126204178
A photo of a house in Italy,Italy,Is there a chimney on the house?,"{'yes': 0.1991701244813278, 'no': 0.8008298755186722}",0.7202652357015176,0.7202652357015176,1.647484892473388,2,0.647484892473388
A photo of a house in Italy,Italy,Is there a fence on the property?,"{'yes': 0.072, 'no': 0.928}",0.3733433210798535,0.3733433210798535,1.295351219549342,2,0.2953512195493419
A photo of a house in Italy,Italy,"Is there a garage visible, attached to the house?","{'yes': 0.048, 'no': 0.952}",0.2778395739583094,0.2778395739583094,1.212377996516553,2,0.2123779965165531
A photo of a house in Italy,Italy,What is the main color of the house's exterior?,"{'white': 0.0, 'gray': 0.0, 'brown': 0.008849557522123894, 'beige': 0.9557522123893806, 'yellow': 0.035398230088495575}",0.293383827604085,0.126353537066925,1.2255113346279287,5,0.0563778336569821
A photo of a house in Italy,Italy,What is the primary exterior material of the house?,"{'stone': 0.7864583333333334, 'concrete': 0.1875, 'brick': 0.026041666666666668, 'metal': 0.0, 'glass': 0.0, 'wood': 0.0}",0.8624309581979948,0.3336338372248699,1.8180992497783928,6,0.1636198499556785
A photo of a house in Italy,Italy,"What is the primary ground cover around the house: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'paving': 0.99581589958159, 'grass': 0.0, 'dirt/gravel': 0.0041841004184100415}",0.0390817549795327,0.0246578420383766,1.0274596620533627,3,0.0137298310266813
A photo of a house in Japan,Japan,Are there any trees visible near the house?,"{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a house in Japan,Japan,Do the windows on the house have shutters?,"{'yes': 0.296, 'no': 0.704}",0.8763462289152606,0.8763462289152606,1.8357202618570612,2,0.8357202618570614
A photo of a house in Japan,Japan,Does the house have a porch or a balcony?,"{'yes': 0.268, 'no': 0.732}",0.8385800999954849,0.8385800999954849,1.7882892417513472,2,0.7882892417513472
A photo of a house in Japan,Japan,Is a door on the house open or closed?,"{'closed': 0.9152542372881356, 'open': 0.0847457627118644}",0.4186843105268563,0.4186843105268563,1.336707965941799,2,0.3367079659417991
A photo of a house in Japan,Japan,Is the house single-storey or multi-storey?,"{'multi-storey': 0.8789237668161435, 'single-storey': 0.1210762331838565}",0.532446572543648,0.532446572543648,1.446379938428891,2,0.4463799384288909
A photo of a house in Japan,Japan,Is the roof of the house flat or sloped?,"{'sloped': 0.9959016393442623, 'flat': 0.004098360655737705}",0.0384035737259814,0.0384035737259814,1.0269767879109304,2,0.0269767879109303
A photo of a house in Japan,Japan,Is there a chimney on the house?,"{'yes': 0.028, 'no': 0.972}",0.1842605933396551,0.1842605933396551,1.1362344837624294,2,0.1362344837624294
A photo of a house in Japan,Japan,Is there a fence on the property?,"{'yes': 0.44, 'no': 0.56}",0.9895875212220556,0.9895875212220556,1.9856172048699805,2,0.9856172048699804
A photo of a house in Japan,Japan,"Is there a garage visible, attached to the house?","{'yes': 0.216, 'no': 0.784}",0.7527960664084545,0.7527960664084545,1.6850554494825192,2,0.6850554494825192
A photo of a house in Japan,Japan,What is the main color of the house's exterior?,"{'white': 0.6438848920863309, 'gray': 0.07913669064748201, 'brown': 0.1474820143884892, 'beige': 0.12949640287769784, 'yellow': 0.0}",1.4876912454516114,0.6407137450670194,2.8043982612103444,5,0.4510995653025861
A photo of a house in Japan,Japan,What is the primary exterior material of the house?,"{'stone': 0.02727272727272727, 'concrete': 0.2409090909090909, 'brick': 0.013636363636363636, 'metal': 0.00909090909090909, 'glass': 0.0, 'wood': 0.7090909090909091}",1.1342361101571563,0.4387824232810827,2.1950230812434364,6,0.2390046162486872
A photo of a house in Japan,Japan,"What is the primary ground cover around the house: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'paving': 0.7, 'grass': 0.011111111111111112, 'dirt/gravel': 0.28888888888888886}",0.9498523424167512,0.5992901043302724,1.9316749438197116,3,0.4658374719098557
A photo of a house in Mexico,Mexico,Are there any trees visible near the house?,"{'yes': 0.9, 'no': 0.1}",0.4689955935892812,0.4689955935892812,1.384145488461686,2,0.3841454884616859
A photo of a house in Mexico,Mexico,Do the windows on the house have shutters?,"{'yes': 0.3673469387755102, 'no': 0.6326530612244898}",0.9486131982385806,0.9486131982385806,1.9300165225772885,2,0.9300165225772884
A photo of a house in Mexico,Mexico,Does the house have a porch or a balcony?,"{'yes': 0.432, 'no': 0.568}",0.9866165198488092,0.9866165198488092,1.9815323490019776,2,0.9815323490019776
A photo of a house in Mexico,Mexico,Is a door on the house open or closed?,"{'closed': 0.8346456692913385, 'open': 0.16535433070866143}",0.6469663083308032,0.6469663083308032,1.5658720238296395,2,0.5658720238296397
A photo of a house in Mexico,Mexico,Is the house single-storey or multi-storey?,"{'multi-storey': 0.5, 'single-storey': 0.5}",1.0,1.0,2.0,2,1.0
A photo of a house in Mexico,Mexico,Is there a chimney on the house?,"{'yes': 0.068, 'no': 0.932}",0.3584153246392747,0.3584153246392747,1.282016939491634,2,0.2820169394916338
A photo of a house in Mexico,Mexico,Is there a fence on the property?,"{'yes': 0.208, 'no': 0.792}",0.7376423801856891,0.7376423801856891,1.6674487039527333,2,0.6674487039527333
A photo of a house in Mexico,Mexico,"Is there a garage visible, attached to the house?","{'yes': 0.056, 'no': 0.944}",0.3113573704292831,0.3113573704292831,1.2408746370836587,2,0.2408746370836587
A photo of a house in Mexico,Mexico,What is the main color of the house's exterior?,"{'white': 0.5803571428571429, 'gray': 0.0, 'brown': 0.008928571428571428, 'beige': 0.05357142857142857, 'yellow': 0.35714285714285715}",1.2730620055694706,0.5482779627726704,2.416739553562435,5,0.3541848883906088
A photo of a house in Mexico,Mexico,What is the primary exterior material of the house?,"{'stone': 0.04, 'concrete': 0.9028571428571428, 'brick': 0.05714285714285714, 'metal': 0.0, 'glass': 0.0, 'wood': 0.0}",0.5548218340308482,0.2146343840098505,1.4689872091492715,6,0.0937974418298543
A photo of a house in Mexico,Mexico,"What is the primary ground cover around the house: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'paving': 0.5810276679841897, 'grass': 0.05138339920948617, 'dirt/gravel': 0.3675889328063241}",1.2059211618096195,0.7608515414471491,2.306845145732963,3,0.6534225728664815
A photo of a house in Nigeria,Nigeria,Are there any trees visible near the house?,"{'yes': 0.776, 'no': 0.224}",0.7674044165839726,0.7674044165839726,1.7022045544868107,2,0.7022045544868107
A photo of a house in Nigeria,Nigeria,Do the windows on the house have shutters?,"{'yes': 0.05241935483870968, 'no': 0.9475806451612904}",0.2965866378924835,0.2965866378924835,1.2282350151715724,2,0.2282350151715724
A photo of a house in Nigeria,Nigeria,Does the house have a porch or a balcony?,"{'yes': 0.792, 'no': 0.208}",0.7376423801856891,0.7376423801856891,1.6674487039527333,2,0.6674487039527333
A photo of a house in Nigeria,Nigeria,Is a door on the house open or closed?,"{'closed': 0.34759358288770054, 'open': 0.6524064171122995}",0.9319005399436704,0.9319005399436704,1.907787572813041,2,0.9077875728130408
A photo of a house in Nigeria,Nigeria,Is the house single-storey or multi-storey?,"{'multi-storey': 0.23387096774193547, 'single-storey': 0.7661290322580645}",0.7846984744986523,0.7846984744986523,1.722732228087676,2,0.722732228087676
A photo of a house in Nigeria,Nigeria,Is the roof of the house flat or sloped?,"{'sloped': 0.9956896551724138, 'flat': 0.004310344827586207}",0.0400756995796872,0.0400756995796872,1.0281677741808222,2,0.0281677741808221
A photo of a house in Nigeria,Nigeria,Is there a chimney on the house?,"{'yes': 0.0, 'no': 1.0}",-0.0,-0.0,1.0,2,0.0
A photo of a house in Nigeria,Nigeria,Is there a fence on the property?,"{'yes': 0.496, 'no': 0.504}",0.999953833266239,0.999953833266239,1.999936000341327,2,0.9999360003413268
A photo of a house in Nigeria,Nigeria,"Is there a garage visible, attached to the house?","{'yes': 0.032, 'no': 0.968}",0.2043246709802796,0.2043246709802796,1.1521468978151337,2,0.1521468978151334
A photo of a house in Nigeria,Nigeria,What is the main color of the house's exterior?,"{'white': 0.0, 'gray': 0.10833333333333334, 'brown': 0.20416666666666666, 'beige': 0.675, 'yellow': 0.0125}",1.2771289164302422,0.5500294859441788,2.423561875972761,5,0.3558904689931902
A photo of a house in Nigeria,Nigeria,What is the primary exterior material of the house?,"{'stone': 0.046610169491525424, 'concrete': 0.809322033898305, 'brick': 0.1440677966101695, 'metal': 0.0, 'glass': 0.0, 'wood': 0.0}",0.8558786825722234,0.3310990710052657,1.8098607266704771,6,0.1619721453340954
A photo of a house in Nigeria,Nigeria,"What is the primary ground cover around the house: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'paving': 0.0, 'grass': 0.004, 'dirt/gravel': 0.996}",0.0376223603222784,0.0237370665269117,1.0264208347602988,3,0.0132104173801493
A photo of a house in Philippines,Philippines,Are there any trees visible near the house?,"{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a house in Philippines,Philippines,Do the windows on the house have shutters?,"{'yes': 0.32, 'no': 0.68}",0.9043814577244936,0.9043814577244936,1.8717418306597016,2,0.8717418306597018
A photo of a house in Philippines,Philippines,Does the house have a porch or a balcony?,"{'yes': 0.948, 'no': 0.052}",0.2948328193632007,0.2948328193632007,1.2267428130942368,2,0.2267428130942368
A photo of a house in Philippines,Philippines,Is a door on the house open or closed?,"{'closed': 0.8047619047619048, 'open': 0.19523809523809524}",0.7123014370897865,0.7123014370897865,1.6384156909738237,2,0.6384156909738237
A photo of a house in Philippines,Philippines,Is the house single-storey or multi-storey?,"{'multi-storey': 0.8137651821862348, 'single-storey': 0.1862348178137652}",0.6935282036268345,0.6935282036268345,1.6172337354644977,2,0.6172337354644977
A photo of a house in Philippines,Philippines,Is the roof of the house flat or sloped?,"{'sloped': 0.9801980198019802, 'flat': 0.019801980198019802}",0.1403272709905932,0.1403272709905932,1.1021551080611258,2,0.1021551080611258
A photo of a house in Philippines,Philippines,Is there a chimney on the house?,"{'yes': 0.004, 'no': 0.996}",0.0376223603222784,0.0376223603222784,1.0264208347602988,2,0.0264208347602987
A photo of a house in Philippines,Philippines,Is there a fence on the property?,"{'yes': 0.684, 'no': 0.316}",0.8999784480561683,0.8999784480561683,1.8660381067395884,2,0.8660381067395884
A photo of a house in Philippines,Philippines,"Is there a garage visible, attached to the house?","{'yes': 0.304, 'no': 0.696}",0.8861256474645222,0.8861256474645222,1.848206102193692,2,0.8482061021936917
A photo of a house in Philippines,Philippines,What is the main color of the house's exterior?,"{'white': 0.7789473684210526, 'gray': 0.010526315789473684, 'brown': 0.010526315789473684, 'beige': 0.10526315789473684, 'yellow': 0.09473684210526316}",1.0830329239267718,0.466436891956945,2.1184850150317067,5,0.2796212537579267
A photo of a house in Philippines,Philippines,What is the primary exterior material of the house?,"{'stone': 0.0, 'concrete': 0.9669811320754716, 'brick': 0.009433962264150943, 'metal': 0.0047169811320754715, 'glass': 0.0, 'wood': 0.018867924528301886}",0.2548382828716123,0.0985849051197134,1.1932019850243718,6,0.0386403970048743
A photo of a house in Philippines,Philippines,"What is the primary ground cover around the house: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'paving': 0.6431372549019608, 'grass': 0.2784313725490196, 'dirt/gravel': 0.0784313725490196}",1.211180353957111,0.7641697222527509,2.315269852026589,3,0.6576349260132948
A photo of a house in South Korea,South Korea,Are there any trees visible near the house?,"{'yes': 1.0, 'no': 0.0}",-0.0,-0.0,1.0,2,0.0
A photo of a house in South Korea,South Korea,Do the windows on the house have shutters?,"{'yes': 0.376, 'no': 0.624}",0.9551678918612524,0.9551678918612524,1.9388052468185448,2,0.9388052468185446
A photo of a house in South Korea,South Korea,Does the house have a porch or a balcony?,"{'yes': 0.328, 'no': 0.672}",0.9128699190400288,0.9128699190400288,1.8827871594527168,2,0.8827871594527168
A photo of a house in South Korea,South Korea,Is a door on the house open or closed?,"{'closed': 0.9230769230769231, 'open': 0.07692307692307693}",0.3912435636292556,0.3912435636292556,1.3115234140474163,2,0.3115234140474163
A photo of a house in South Korea,South Korea,Is the house single-storey or multi-storey?,"{'multi-storey': 0.9253112033195021, 'single-storey': 0.07468879668049792}",0.3831825822540712,0.3831825822540712,1.304215781635563,2,0.304215781635563
A photo of a house in South Korea,South Korea,Is the roof of the house flat or sloped?,"{'sloped': 0.992, 'flat': 0.008}",0.0672215447583068,0.0672215447583068,1.0476970023725325,2,0.0476970023725324
A photo of a house in South Korea,South Korea,Is there a chimney on the house?,"{'yes': 0.008032128514056224, 'no': 0.9919678714859438}",0.0674448790503484,0.0674448790503484,1.0478592021261763,2,0.0478592021261763
A photo of a house in South Korea,South Korea,Is there a fence on the property?,"{'yes': 0.404, 'no': 0.596}",0.9732424074349136,0.9732424074349136,1.9632479728316257,2,0.9632479728316256
A photo of a house in South Korea,South Korea,"Is there a garage visible, attached to the house?","{'yes': 0.184, 'no': 0.816}",0.6887498056988564,0.6887498056988564,1.611886103081181,2,0.6118861030811811
A photo of a house in South Korea,South Korea,What is the main color of the house's exterior?,"{'white': 0.5948905109489051, 'gray': 0.12408759124087591, 'brown': 0.07664233576642336, 'beige': 0.20437956204379562, 'yellow': 0.0}",1.5715103046548442,0.6768126489856177,2.972156955574025,5,0.4930392388935062
A photo of a house in South Korea,South Korea,What is the primary exterior material of the house?,"{'stone': 0.06956521739130435, 'concrete': 0.40869565217391307, 'brick': 0.0782608695652174, 'metal': 0.004347826086956522, 'glass': 0.0, 'wood': 0.4391304347826087}",1.6382319559809368,0.6337546310725594,3.1128411474512285,6,0.4225682294902457
A photo of a house in South Korea,South Korea,"What is the primary ground cover around the house: grass, paving (concrete/tiles/stone), or dirt/gravel?","{'paving': 0.8146718146718147, 'grass': 0.0, 'dirt/gravel': 0.18532818532818532}",0.6915954349767794,0.4363481373610444,1.615068589162229,3,0.3075342945811145
A photo of a house in Spain,Spain,Are there any trees visible near the house?,"{'yes': 0.832, 'no': 0.168}",0.6531091121418667,0.6531091121418667,1.5725535132218376,2,0.5725535132218376
A photo of a house in Spain,Spain,Do the windows on the house have shutters?,"{'yes': 0.6370967741935484, 'no': 0.3629032258064516}",0.9450667261866614,0.9450667261866614,1.925277930305064,2,0.9252779303050642
A photo of a house in Spain,Spain,Does the house have a porch or a balcony?,"{'yes': 0.712, 'no': 0.288}",0.8661236813986259,0.8661236813986259,1.8227588186193584,2,0.8227588186193586
A photo of a house in Spain,Spain,Is a door on the house open or closed?,"{'closed': 0.7302904564315352, 'open': 0.2697095435684647}",0.8410475406821862,0.8410475406821862,1.7913503690221817,2,0.7913503690221817
